Time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,B_phi_r,B_phi_l,B_trq_r,B_trq_l,C_phi_r,C_phi_l,C_trq_r,C_trq_l,D_phi_r,D_phi_l,D_trq_r,D_trq_l,
13.731,1.69949,-1.66856,2.47456,-3.22509,1.69949,-1.66856,3.0155,-2.74868,1.69949,-1.66856,2.87562,-2.57682,1.69949,-1.66856,2.37607,-3.10097,
13.732,1.69949,-1.66856,2.47629,-3.22333,1.69949,-1.66856,3.01376,-2.75034,1.69949,-1.66856,2.87383,-2.57854,1.69949,-1.66856,2.37776,-3.09926,
13.733,1.69949,-1.66856,2.47801,-3.22158,1.69949,-1.66856,3.01204,-2.75199,1.69949,-1.66856,2.87205,-2.58024,1.69949,-1.66856,2.37943,-3.09755,
13.734,1.69949,-1.66856,2.47972,-3.21984,1.69949,-1.66856,3.01034,-2.75363,1.69949,-1.66856,2.87029,-2.58194,1.69949,-1.66856,2.38109,-3.09586,
13.735,1.69949,-1.66856,2.48141,-3.21811,1.69949,-1.66856,3.00864,-2.75525,1.69949,-1.66856,2.86853,-2.58362,1.69949,-1.66856,2.38274,-3.09418,
13.736,1.69949,-1.66856,2.4831,-3.2164,1.69949,-1.66856,3.00695,-2.75687,1.69949,-1.66857,2.86679,-2.58529,1.69949,-1.66856,2.38437,-3.0925,
13.737,1.69949,-1.66856,2.48477,-3.21469,1.69949,-1.66857,3.00528,-2.75848,1.69949,-1.66857,2.86506,-2.58695,1.69949,-1.66856,2.386,-3.09085,
13.738,1.69949,-1.66856,2.48643,-3.213,1.69949,-1.66857,3.00362,-2.76007,1.69949,-1.66857,2.86334,-2.58859,1.69949,-1.66856,2.38762,-3.0892,
13.739,1.69949,-1.66856,2.48808,-3.21132,1.69949,-1.66857,3.00196,-2.76165,1.69949,-1.66857,2.86163,-2.59023,1.69949,-1.66856,2.38922,-3.08756,
13.74,1.69949,-1.66856,2.48972,-3.20964,1.69949,-1.66857,3.00032,-2.76323,1.69949,-1.66857,2.85993,-2.59186,1.69949,-1.66856,2.39082,-3.08593,
13.741,1.69949,-1.66856,2.49135,-3.20798,1.69949,-1.66857,2.99869,-2.76479,1.69949,-1.66857,2.85824,-2.59347,1.69949,-1.66856,2.3924,-3.08432,
13.742,1.69949,-1.66857,2.49297,-3.20634,1.69949,-1.66857,2.99708,-2.76634,1.69949,-1.66857,2.85657,-2.59508,1.69949,-1.66857,2.39397,-3.08271,
13.743,1.69949,-1.66857,2.49458,-3.2047,1.69949,-1.66857,2.99547,-2.76788,1.69949,-1.66857,2.8549,-2.59667,1.69949,-1.66857,2.39554,-3.08112,
13.744,1.69949,-1.66857,2.49617,-3.20307,1.69949,-1.66857,2.99387,-2.76942,1.69949,-1.66857,2.85325,-2.59825,1.69949,-1.66857,2.39709,-3.07953,
13.745,1.69949,-1.66857,2.49776,-3.20146,1.69949,-1.66857,2.99228,-2.77094,1.69949,-1.66857,2.85161,-2.59983,1.69949,-1.66857,2.39863,-3.07796,
13.746,1.69949,-1.66857,2.49934,-3.19985,1.69949,-1.66857,2.99071,-2.77245,1.69949,-1.66857,2.84998,-2.60139,1.69949,-1.66857,2.40016,-3.0764,
13.747,1.69949,-1.66857,2.5009,-3.19826,1.69949,-1.66857,2.98914,-2.77395,1.69949,-1.66857,2.84836,-2.60294,1.69949,-1.66857,2.40168,-3.07485,
13.748,1.69949,-1.66857,2.50245,-3.19667,1.69949,-1.66857,2.98759,-2.77544,1.69949,-1.66857,2.84675,-2.60448,1.69949,-1.66857,2.40319,-3.07331,
13.749,1.69949,-1.66857,2.504,-3.1951,1.69949,-1.66857,2.98605,-2.77692,1.69949,-1.66857,2.84515,-2.60601,1.69949,-1.66857,2.40469,-3.07177,
13.75,1.69949,-1.66857,2.50553,-3.19354,1.69949,-1.66857,2.98451,-2.77839,1.69949,-1.66857,2.84356,-2.60753,1.69949,-1.66857,2.40619,-3.07025,
13.751,1.69949,-1.66857,2.50706,-3.19199,1.69949,-1.66857,2.98299,-2.77985,1.69949,-1.66857,2.84198,-2.60905,1.69949,-1.66857,2.40767,-3.06874,
13.752,1.69949,-1.66857,2.50857,-3.19044,1.69949,-1.66857,2.98148,-2.7813,1.69949,-1.66857,2.84042,-2.61055,1.69949,-1.66857,2.40914,-3.06724,
13.753,1.69949,-1.66857,2.51007,-3.18891,1.69949,-1.66857,2.97997,-2.78274,1.69949,-1.66857,2.83886,-2.61204,1.69949,-1.66857,2.4106,-3.06575,
13.754,1.69949,-1.66857,2.51156,-3.18739,1.69949,-1.66857,2.97848,-2.78418,1.69949,-1.66857,2.83732,-2.61352,1.69949,-1.66857,2.41205,-3.06427,
13.755,1.69949,-1.66857,2.51305,-3.18588,1.69949,-1.66857,2.977,-2.7856,1.69949,-1.66857,2.83578,-2.61499,1.69949,-1.66857,2.41349,-3.0628,
13.756,1.69949,-1.66857,2.51452,-3.18438,1.69949,-1.66857,2.97553,-2.78701,1.69949,-1.66857,2.83425,-2.61645,1.69949,-1.66857,2.41492,-3.06134,
13.757,1.69949,-1.66857,2.51598,-3.18289,1.69949,-1.66857,2.97406,-2.78841,1.69949,-1.66857,2.83274,-2.6179,1.69949,-1.66857,2.41634,-3.05989,
13.758,1.69949,-1.66857,2.51744,-3.18141,1.69949,-1.66857,2.97261,-2.7898,1.69949,-1.66857,2.83123,-2.61934,1.69949,-1.66857,2.41776,-3.05845,
13.759,1.69949,-1.66857,2.51888,-3.17994,1.69949,-1.66857,2.97117,-2.79119,1.69949,-1.66857,2.82974,-2.62077,1.69949,-1.66857,2.41916,-3.05702,
13.76,1.69949,-1.66857,2.52032,-3.17848,1.69949,-1.66857,2.96974,-2.79256,1.69949,-1.66857,2.82825,-2.6222,1.69949,-1.66857,2.42055,-3.0556,
13.761,1.69949,-1.66857,2.52174,-3.17703,1.69949,-1.66857,2.96831,-2.79393,1.69949,-1.66857,2.82678,-2.62361,1.69949,-1.66857,2.42194,-3.05419,
13.762,1.69949,-1.66857,2.52315,-3.17558,1.69949,-1.66857,2.9669,-2.79528,1.69949,-1.66857,2.82531,-2.62501,1.69949,-1.66857,2.42331,-3.05278,
13.763,1.69949,-1.66857,2.52456,-3.17415,1.69949,-1.66857,2.96549,-2.79663,1.69949,-1.66857,2.82386,-2.62641,1.69949,-1.66857,2.42468,-3.05139,
13.764,1.69949,-1.66857,2.52596,-3.17273,1.69949,-1.66857,2.9641,-2.79797,1.69949,-1.66857,2.82241,-2.62779,1.69949,-1.66857,2.42603,-3.05001,
13.765,1.69949,-1.66857,2.52734,-3.17132,1.69949,-1.66857,2.96271,-2.7993,1.69949,-1.66857,2.82098,-2.62917,1.69949,-1.66857,2.42738,-3.04863,
13.766,1.69949,-1.66857,2.52872,-3.16991,1.69949,-1.66857,2.96134,-2.80062,1.69949,-1.66857,2.81955,-2.63053,1.69949,-1.66857,2.42872,-3.04727,
13.767,1.69949,-1.66857,2.53009,-3.16852,1.69949,-1.66857,2.95997,-2.80193,1.69949,-1.66857,2.81813,-2.63189,1.69949,-1.66857,2.43005,-3.04591,
13.768,1.69949,-1.66857,2.53145,-3.16713,1.69949,-1.66857,2.95861,-2.80323,1.69949,-1.66857,2.81673,-2.63324,1.69949,-1.66857,2.43137,-3.04456,
13.769,1.69949,-1.66857,2.5328,-3.16576,1.69949,-1.66857,2.95726,-2.80452,1.69949,-1.66857,2.81533,-2.63458,1.69949,-1.66857,2.43268,-3.04323,
13.77,1.69949,-1.66857,2.53414,-3.16439,1.69949,-1.66857,2.95593,-2.80581,1.69949,-1.66857,2.81394,-2.63591,1.69949,-1.66857,2.43398,-3.0419,
13.771,1.69949,-1.66857,2.53547,-3.16304,1.69949,-1.66857,2.9546,-2.80708,1.69949,-1.66857,2.81256,-2.63723,1.69949,-1.66857,2.43527,-3.04058,
13.772,1.69949,-1.66857,2.53679,-3.16169,1.69949,-1.66857,2.95327,-2.80835,1.69949,-1.66857,2.81119,-2.63854,1.69949,-1.66857,2.43656,-3.03927,
13.773,1.69949,-1.66857,2.53811,-3.16035,1.69949,-1.66857,2.95196,-2.80961,1.69949,-1.66857,2.80983,-2.63985,1.69949,-1.66857,2.43784,-3.03797,
13.774,1.69949,-1.66857,2.53941,-3.15902,1.69949,-1.66857,2.95066,-2.81086,1.69949,-1.66857,2.80848,-2.64114,1.69949,-1.66857,2.4391,-3.03667,
13.775,1.69949,-1.66857,2.54071,-3.1577,1.69949,-1.66857,2.94936,-2.8121,1.69949,-1.66857,2.80713,-2.64243,1.69949,-1.66857,2.44036,-3.03539,
13.776,1.69949,-1.66857,2.54199,-3.15639,1.69949,-1.66857,2.94808,-2.81333,1.69949,-1.66857,2.8058,-2.6437,1.69949,-1.66857,2.44161,-3.03411,
13.777,1.69949,-1.66857,2.54327,-3.15508,1.69949,-1.66857,2.9468,-2.81456,1.69949,-1.66857,2.80448,-2.64497,1.69949,-1.66857,2.44285,-3.03284,
13.778,1.69949,-1.66857,2.54454,-3.15379,1.69949,-1.66857,2.94553,-2.81577,1.69949,-1.66857,2.80316,-2.64623,1.69949,-1.66857,2.44409,-3.03159,
13.779,1.69949,-1.66857,2.54581,-3.1525,1.69949,-1.66857,2.94427,-2.81698,1.69949,-1.66857,2.80185,-2.64749,1.69949,-1.66857,2.44531,-3.03034,
13.78,1.69949,-1.66857,2.54706,-3.15123,1.69949,-1.66857,2.94302,-2.81818,1.69949,-1.66857,2.80055,-2.64873,1.69949,-1.66857,2.44653,-3.02909,
13.781,1.69949,-1.66857,2.5483,-3.14996,1.69949,-1.66857,2.94178,-2.81937,1.69949,-1.66857,2.79926,-2.64996,1.69949,-1.66857,2.44774,-3.02786,
13.782,1.69949,-1.66857,2.54954,-3.1487,1.69949,-1.66857,2.94054,-2.82056,1.69949,-1.66857,2.79798,-2.65119,1.69949,-1.66857,2.44894,-3.02664,
13.783,1.69949,-1.66857,2.55077,-3.14745,1.69949,-1.66857,2.93932,-2.82173,1.69949,-1.66857,2.79671,-2.65241,1.69949,-1.66857,2.45013,-3.02542,
13.784,1.69949,-1.66857,2.55199,-3.1462,1.69949,-1.66857,2.9381,-2.8229,1.69949,-1.66857,2.79545,-2.65362,1.69949,-1.66857,2.45132,-3.02421,
13.785,1.69949,-1.66857,2.5532,-3.14497,1.69949,-1.66857,2.93689,-2.82406,1.69949,-1.66857,2.79419,-2.65482,1.69949,-1.66857,2.45249,-3.02301,
13.786,1.69949,-1.66857,2.5544,-3.14374,1.69949,-1.66857,2.93569,-2.82521,1.69949,-1.66857,2.79294,-2.65602,1.69949,-1.66857,2.45366,-3.02182,
13.787,1.69949,-1.66857,2.5556,-3.14252,1.69949,-1.66857,2.9345,-2.82635,1.69949,-1.66857,2.79171,-2.6572,1.69949,-1.66857,2.45482,-3.02063,
13.788,1.69949,-1.66857,2.55679,-3.14131,1.69949,-1.66857,2.93331,-2.82749,1.69949,-1.66857,2.79048,-2.65838,1.6995,-1.66857,2.45598,-3.01946,
13.789,1.69949,-1.66857,2.55797,-3.14011,1.69949,-1.66857,2.93213,-2.82862,1.69949,-1.66857,2.78925,-2.65955,1.6995,-1.66857,2.45712,-3.01829,
13.79,1.6995,-1.66857,2.55914,-3.13892,1.69949,-1.66857,2.93097,-2.82974,1.69949,-1.66857,2.78804,-2.66072,1.6995,-1.66857,2.45826,-3.01713,
13.791,1.6995,-1.66857,2.5603,-3.13773,1.69949,-1.66857,2.9298,-2.83085,1.69949,-1.66857,2.78683,-2.66187,1.6995,-1.66857,2.45939,-3.01598,
13.792,1.6995,-1.66857,2.56146,-3.13656,1.69949,-1.66857,2.92865,-2.83196,1.69949,-1.66857,2.78564,-2.66302,1.6995,-1.66857,2.46051,-3.01483,
13.793,1.6995,-1.66857,2.56261,-3.13539,1.69949,-1.66857,2.92751,-2.83306,1.69949,-1.66857,2.78445,-2.66416,1.6995,-1.66857,2.46162,-3.0137,
13.794,1.6995,-1.66857,2.56375,-3.13422,1.69949,-1.66857,2.92637,-2.83415,1.69949,-1.66858,2.78326,-2.66529,1.6995,-1.66857,2.46273,-3.01257,
13.795,1.6995,-1.66857,2.56488,-3.13307,1.69949,-1.66858,2.92524,-2.83523,1.69949,-1.66858,2.78209,-2.66641,1.6995,-1.66857,2.46383,-3.01144,
13.796,1.6995,-1.66857,2.566,-3.13192,1.69949,-1.66858,2.92412,-2.83631,1.69949,-1.66858,2.78093,-2.66753,1.6995,-1.66857,2.46492,-3.01033,
13.797,1.6995,-1.66857,2.56712,-3.13078,1.69949,-1.66858,2.923,-2.83738,1.69949,-1.66858,2.77977,-2.66864,1.6995,-1.66857,2.46601,-3.00922,
13.798,1.6995,-1.66857,2.56823,-3.12965,1.69949,-1.66858,2.92189,-2.83844,1.69949,-1.66858,2.77862,-2.66974,1.6995,-1.66857,2.46708,-3.00813,
13.799,1.6995,-1.66857,2.56933,-3.12853,1.69949,-1.66858,2.9208,-2.83949,1.69949,-1.66858,2.77747,-2.67084,1.6995,-1.66857,2.46815,-3.00703,
13.8,1.6995,-1.66857,2.57043,-3.12741,1.69949,-1.66858,2.9197,-2.84054,1.6995,-1.66858,2.77634,-2.67192,1.6995,-1.66857,2.46922,-3.00595,
13.801,1.6995,-1.66857,2.57152,-3.12631,1.69949,-1.66858,2.91862,-2.84158,1.6995,-1.66858,2.77521,-2.673,1.6995,-1.66858,2.47027,-3.00487,
13.802,1.6995,-1.66858,2.5726,-3.12521,1.6995,-1.66858,2.91754,-2.84261,1.6995,-1.66858,2.77409,-2.67407,1.6995,-1.66858,2.47132,-3.0038,
13.803,1.6995,-1.66858,2.57367,-3.12411,1.6995,-1.66858,2.91647,-2.84364,1.6995,-1.66858,2.77298,-2.67514,1.6995,-1.66858,2.47236,-3.00274,
13.804,1.6995,-1.66858,2.57474,-3.12303,1.6995,-1.66858,2.91541,-2.84466,1.6995,-1.66858,2.77188,-2.6762,1.6995,-1.66858,2.47339,-3.00169,
13.805,1.6995,-1.66858,2.57579,-3.12195,1.6995,-1.66858,2.91435,-2.84567,1.6995,-1.66858,2.77078,-2.67725,1.6995,-1.66858,2.47442,-3.00064,
13.806,1.6995,-1.66858,2.57685,-3.12088,1.6995,-1.66858,2.91331,-2.84667,1.6995,-1.66858,2.76969,-2.67829,1.6995,-1.66858,2.47544,-2.9996,
13.807,1.6995,-1.66858,2.57789,-3.11981,1.6995,-1.66858,2.91226,-2.84767,1.6995,-1.66858,2.76861,-2.67933,1.6995,-1.66858,2.47645,-2.99856,
13.808,1.6995,-1.66858,2.57893,-3.11875,1.6995,-1.66858,2.91123,-2.84866,1.6995,-1.66858,2.76753,-2.68036,1.6995,-1.66858,2.47746,-2.99754,
13.809,1.6995,-1.66858,2.57996,-3.1177,1.6995,-1.66858,2.9102,-2.84965,1.6995,-1.66858,2.76646,-2.68138,1.6995,-1.66858,2.47846,-2.99652,
13.81,1.6995,-1.66858,2.58098,-3.11666,1.6995,-1.66858,2.90918,-2.85063,1.6995,-1.66858,2.7654,-2.6824,1.6995,-1.66858,2.47945,-2.99551,
13.811,1.6995,-1.66858,2.582,-3.11563,1.6995,-1.66858,2.90817,-2.8516,1.6995,-1.66858,2.76435,-2.68341,1.6995,-1.66858,2.48044,-2.9945,
13.812,1.6995,-1.66858,2.58301,-3.1146,1.6995,-1.66858,2.90716,-2.85256,1.6995,-1.66858,2.7633,-2.68441,1.6995,-1.66858,2.48142,-2.9935,
13.813,1.6995,-1.66858,2.58401,-3.11358,1.6995,-1.66858,2.90617,-2.85352,1.6995,-1.66858,2.76226,-2.6854,1.6995,-1.66858,2.48239,-2.99251,
13.814,1.6995,-1.66858,2.58501,-3.11256,1.6995,-1.66858,2.90517,-2.85447,1.6995,-1.66858,2.76123,-2.68639,1.6995,-1.66858,2.48336,-2.99152,
13.815,1.6995,-1.66858,2.586,-3.11155,1.6995,-1.66858,2.90419,-2.85542,1.6995,-1.66858,2.76021,-2.68737,1.6995,-1.66858,2.48432,-2.99054,
13.816,1.6995,-1.66858,2.58698,-3.11055,1.6995,-1.66858,2.90321,-2.85636,1.6995,-1.66858,2.75919,-2.68835,1.6995,-1.66858,2.48527,-2.98957,
13.817,1.6995,-1.66858,2.58795,-3.10956,1.6995,-1.66858,2.90224,-2.85729,1.6995,-1.66858,2.75818,-2.68932,1.6995,-1.66858,2.48622,-2.98861,
13.818,1.6995,-1.66858,2.58892,-3.10857,1.6995,-1.66858,2.90127,-2.85821,1.6995,-1.66858,2.75717,-2.69028,1.6995,-1.66858,2.48716,-2.98765,
13.819,1.6995,-1.66858,2.58989,-3.10759,1.6995,-1.66858,2.90031,-2.85913,1.6995,-1.66858,2.75617,-2.69124,1.6995,-1.66858,2.48809,-2.9867,
13.82,1.6995,-1.66858,2.59084,-3.10661,1.6995,-1.66858,2.89936,-2.86005,1.6995,-1.66858,2.75518,-2.69219,1.6995,-1.66858,2.48902,-2.98575,
13.821,1.6995,-1.66858,2.59179,-3.10565,1.6995,-1.66858,2.89841,-2.86095,1.6995,-1.66858,2.7542,-2.69313,1.6995,-1.66858,2.48994,-2.98481,
13.822,1.6995,-1.66858,2.59274,-3.10468,1.6995,-1.66858,2.89747,-2.86185,1.6995,-1.66858,2.75322,-2.69407,1.6995,-1.66858,2.49085,-2.98388,
13.823,1.6995,-1.66858,2.59367,-3.10373,1.6995,-1.66858,2.89654,-2.86275,1.6995,-1.66858,2.75225,-2.695,1.6995,-1.66858,2.49176,-2.98295,
13.824,1.6995,-1.66858,2.5946,-3.10278,1.6995,-1.66858,2.89561,-2.86364,1.6995,-1.66858,2.75128,-2.69592,1.6995,-1.66858,2.49266,-2.98203,
13.825,1.6995,-1.66858,2.59553,-3.10184,1.6995,-1.66858,2.89469,-2.86452,1.6995,-1.66858,2.75033,-2.69684,1.6995,-1.66858,2.49356,-2.98111,
13.826,1.6995,-1.66858,2.59645,-3.1009,1.6995,-1.66858,2.89378,-2.8654,1.6995,-1.66858,2.74937,-2.69775,1.6995,-1.66858,2.49445,-2.98021,
13.827,1.6995,-1.66858,2.59736,-3.09997,1.6995,-1.66858,2.89287,-2.86627,1.6995,-1.66858,2.74843,-2.69866,1.6995,-1.66858,2.49533,-2.9793,
13.828,1.6995,-1.66858,2.59826,-3.09905,1.6995,-1.66858,2.89197,-2.86713,1.6995,-1.66858,2.74749,-2.69956,1.6995,-1.66858,2.49621,-2.97841,
13.829,1.6995,-1.66858,2.59916,-3.09813,1.6995,-1.66858,2.89107,-2.86799,1.6995,-1.66858,2.74656,-2.70045,1.6995,-1.66858,2.49708,-2.97752,
13.83,1.6995,-1.66858,2.60006,-3.09722,1.6995,-1.66858,2.89018,-2.86884,1.6995,-1.66858,2.74563,-2.70134,1.6995,-1.66858,2.49795,-2.97664,
13.831,1.6995,-1.66858,2.60094,-3.09632,1.6995,-1.66858,2.8893,-2.86969,1.6995,-1.66858,2.74471,-2.70222,1.6995,-1.66858,2.49881,-2.97576,
13.832,1.6995,-1.66858,2.60183,-3.09542,1.6995,-1.66858,2.88842,-2.87053,1.6995,-1.66858,2.7438,-2.70309,1.6995,-1.66858,2.49966,-2.97489,
13.833,1.6995,-1.66858,2.6027,-3.09453,1.6995,-1.66858,2.88755,-2.87137,1.6995,-1.66858,2.74289,-2.70396,1.6995,-1.66858,2.50051,-2.97402,
13.834,1.6995,-1.66858,2.60357,-3.09364,1.6995,-1.66858,2.88669,-2.8722,1.6995,-1.66858,2.74199,-2.70483,1.6995,-1.66858,2.50135,-2.97316,
13.835,1.6995,-1.66858,2.60443,-3.09276,1.6995,-1.66858,2.88583,-2.87302,1.6995,-1.66858,2.74109,-2.70569,1.6995,-1.66858,2.50219,-2.97231,
13.836,1.6995,-1.66858,2.60529,-3.09189,1.6995,-1.66858,2.88497,-2.87384,1.6995,-1.66858,2.7402,-2.70654,1.6995,-1.66858,2.50302,-2.97146,
13.837,1.6995,-1.66858,2.60614,-3.09102,1.6995,-1.66858,2.88412,-2.87465,1.6995,-1.66858,2.73932,-2.70738,1.6995,-1.66858,2.50385,-2.97062,
13.838,1.6995,-1.66858,2.60699,-3.09016,1.6995,-1.66858,2.88328,-2.87546,1.6995,-1.66858,2.73844,-2.70822,1.6995,-1.66858,2.50467,-2.96978,
13.839,1.6995,-1.66858,2.60783,-3.0893,1.6995,-1.66858,2.88245,-2.87626,1.6995,-1.66858,2.73757,-2.70906,1.6995,-1.66858,2.50548,-2.96895,
13.84,1.6995,-1.66858,2.60867,-3.08845,1.6995,-1.66858,2.88162,-2.87706,1.6995,-1.66858,2.7367,-2.70989,1.6995,-1.66858,2.50629,-2.96812,
13.841,1.6995,-1.66858,2.60949,-3.08761,1.6995,-1.66858,2.88079,-2.87785,1.6995,-1.66858,2.73584,-2.71071,1.6995,-1.66858,2.50709,-2.9673,
13.842,1.6995,-1.66858,2.61032,-3.08677,1.6995,-1.66858,2.87997,-2.87863,1.6995,-1.66858,2.73499,-2.71153,1.6995,-1.66858,2.50789,-2.96649,
13.843,1.6995,-1.66858,2.61114,-3.08593,1.6995,-1.66858,2.87916,-2.87941,1.6995,-1.66858,2.73414,-2.71234,1.6995,-1.66858,2.50868,-2.96568,
13.844,1.6995,-1.66858,2.61195,-3.0851,1.6995,-1.66858,2.87835,-2.88019,1.6995,-1.66858,2.7333,-2.71315,1.6995,-1.66858,2.50947,-2.96488,
13.845,1.6995,-1.66858,2.61276,-3.08428,1.6995,-1.66858,2.87755,-2.88096,1.6995,-1.66858,2.73246,-2.71395,1.6995,-1.66858,2.51025,-2.96408,
13.846,1.6995,-1.66858,2.61356,-3.08347,1.6995,-1.66858,2.87675,-2.88172,1.6995,-1.66858,2.73163,-2.71475,1.6995,-1.66858,2.51103,-2.96329,
13.847,1.6995,-1.66858,2.61435,-3.08265,1.6995,-1.66858,2.87596,-2.88248,1.6995,-1.66858,2.7308,-2.71554,1.6995,-1.66858,2.5118,-2.9625,
13.848,1.6995,-1.66858,2.61514,-3.08185,1.6995,-1.66858,2.87517,-2.88323,1.6995,-1.66858,2.72998,-2.71632,1.6995,-1.66858,2.51257,-2.96172,
13.849,1.6995,-1.66858,2.61593,-3.08105,1.6995,-1.66858,2.87439,-2.88398,1.6995,-1.66858,2.72917,-2.7171,1.6995,-1.66858,2.51333,-2.96095,
13.85,1.6995,-1.66858,2.61671,-3.08025,1.6995,-1.66858,2.87362,-2.88473,1.6995,-1.66858,2.72836,-2.71788,1.6995,-1.66858,2.51408,-2.96017,
13.851,1.6995,-1.66858,2.61748,-3.07946,1.6995,-1.66858,2.87285,-2.88546,1.6995,-1.66858,2.72756,-2.71865,1.6995,-1.66858,2.51483,-2.95941,
13.852,1.6995,-1.66858,2.61825,-3.07868,1.6995,-1.66858,2.87208,-2.8862,1.6995,-1.66858,2.72676,-2.71941,1.6995,-1.66858,2.51558,-2.95865,
13.853,1.6995,-1.66858,2.61902,-3.0779,1.6995,-1.66858,2.87132,-2.88693,1.6995,-1.66858,2.72597,-2.72017,1.6995,-1.66858,2.51632,-2.95789,
13.854,1.6995,-1.66858,2.61978,-3.07713,1.6995,-1.66858,2.87057,-2.88765,1.6995,-1.66858,2.72518,-2.72093,1.6995,-1.66858,2.51705,-2.95714,
13.855,1.6995,-1.66858,2.62053,-3.07636,1.6995,-1.66858,2.86982,-2.88837,1.6995,-1.66858,2.7244,-2.72167,1.6995,-1.66858,2.51778,-2.9564,
13.856,1.6995,-1.66858,2.62128,-3.0756,1.6995,-1.66858,2.86907,-2.88908,1.6995,-1.66858,2.72362,-2.72242,1.6995,-1.66858,2.51851,-2.95566,
13.857,1.6995,-1.66858,2.62202,-3.07484,1.6995,-1.66858,2.86833,-2.88979,1.6995,-1.66858,2.72285,-2.72316,1.6995,-1.66858,2.51923,-2.95493,
13.858,1.6995,-1.66858,2.62276,-3.07409,1.6995,-1.66858,2.8676,-2.89049,1.6995,-1.66858,2.72208,-2.72389,1.6995,-1.66858,2.51994,-2.9542,
13.859,1.6995,-1.66858,2.62349,-3.07334,1.6995,-1.66858,2.86687,-2.89119,1.6995,-1.66858,2.72132,-2.72462,1.6995,-1.66858,2.52065,-2.95347,
13.86,1.6995,-1.66858,2.62422,-3.0726,1.6995,-1.66858,2.86615,-2.89189,1.6995,-1.66858,2.72057,-2.72534,1.6995,-1.66858,2.52136,-2.95275,
13.861,1.6995,-1.66858,2.62495,-3.07186,1.6995,-1.66858,2.86543,-2.89258,1.6995,-1.66858,2.71982,-2.72606,1.6995,-1.66858,2.52206,-2.95204,
13.862,1.6995,-1.66858,2.62567,-3.07113,1.6995,-1.66858,2.86471,-2.89326,1.6995,-1.66858,2.71907,-2.72678,1.6995,-1.66858,2.52275,-2.95133,
13.863,1.6995,-1.66858,2.62638,-3.0704,1.6995,-1.66858,2.86401,-2.89394,1.6995,-1.66858,2.71833,-2.72749,1.6995,-1.66858,2.52345,-2.95062,
13.864,1.6995,-1.66858,2.62709,-3.06968,1.6995,-1.66858,2.8633,-2.89462,1.6995,-1.66858,2.71759,-2.72819,1.6995,-1.66858,2.52413,-2.94992,
13.865,1.6995,-1.66858,2.62779,-3.06896,1.6995,-1.66858,2.8626,-2.89529,1.6995,-1.66858,2.71686,-2.72889,1.6995,-1.66858,2.52481,-2.94923,
13.866,1.6995,-1.66858,2.62849,-3.06825,1.6995,-1.66858,2.86191,-2.89595,1.6995,-1.66858,2.71614,-2.72959,1.6995,-1.66858,2.52549,-2.94854,
13.867,1.6995,-1.66858,2.62919,-3.06754,1.6995,-1.66858,2.86122,-2.89661,1.6995,-1.66858,2.71542,-2.73028,1.6995,-1.66858,2.52616,-2.94785,
13.868,1.6995,-1.66858,2.62988,-3.06684,1.6995,-1.66858,2.86053,-2.89727,1.6995,-1.66858,2.7147,-2.73096,1.6995,-1.66858,2.52683,-2.94717,
13.869,1.6995,-1.66858,2.63056,-3.06614,1.6995,-1.66858,2.85985,-2.89792,1.6995,-1.66858,2.71399,-2.73164,1.6995,-1.66858,2.52749,-2.94649,
13.87,1.6995,-1.66858,2.63124,-3.06544,1.6995,-1.66858,2.85918,-2.89857,1.6995,-1.66858,2.71329,-2.73232,1.6995,-1.66858,2.52815,-2.94582,
13.871,1.6995,-1.66858,2.63192,-3.06475,1.6995,-1.66858,2.8585,-2.89921,1.6995,-1.66858,2.71258,-2.73299,1.6995,-1.66858,2.52881,-2.94515,
13.872,1.6995,-1.66858,2.63259,-3.06407,1.6995,-1.66858,2.85784,-2.89985,1.6995,-1.66858,2.71189,-2.73366,1.6995,-1.66858,2.52945,-2.94449,
13.873,1.6995,-1.66858,2.63326,-3.06339,1.6995,-1.66858,2.85718,-2.90049,1.6995,-1.66858,2.7112,-2.73432,1.6995,-1.66858,2.5301,-2.94383,
13.874,1.6995,-1.66858,2.63392,-3.06272,1.6995,-1.66858,2.85652,-2.90112,1.6995,-1.66858,2.71051,-2.73498,1.6995,-1.66858,2.53074,-2.94318,
13.875,1.6995,-1.66858,2.63458,-3.06205,1.6995,-1.66858,2.85587,-2.90174,1.6995,-1.66858,2.70983,-2.73563,1.6995,-1.66858,2.53138,-2.94253,
13.876,1.6995,-1.66858,2.63523,-3.06138,1.6995,-1.66858,2.85522,-2.90236,1.6995,-1.66858,2.70915,-2.73628,1.6995,-1.66858,2.53201,-2.94188,
13.877,1.6995,-1.66858,2.63588,-3.06072,1.6995,-1.66858,2.85457,-2.90298,1.6995,-1.66858,2.70847,-2.73693,1.6995,-1.66858,2.53264,-2.94124,
13.878,1.6995,-1.66858,2.63652,-3.06006,1.6995,-1.66858,2.85393,-2.9036,1.6995,-1.66858,2.70781,-2.73757,1.6995,-1.66858,2.53326,-2.94061,
13.879,1.6995,-1.66858,2.63716,-3.05941,1.6995,-1.66858,2.8533,-2.9042,1.6995,-1.66858,2.70714,-2.7382,1.6995,-1.66858,2.53388,-2.93998,
